job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI09481,Robotics Engineer,110573,USD,110573,SE,CT,South Korea,L,South Korea,0,"NLP, GCP, Hadoop",Associate,7,Retail,2024-07-27,2024-09-07,798,5.2,DeepTech Ventures
AI09482,NLP Engineer,108897,USD,108897,MI,CT,Sweden,M,Norway,0,"Kubernetes, Python, TensorFlow, Docker, PyTorch",PhD,4,Automotive,2024-03-10,2024-05-06,715,8.6,Advanced Robotics
AI09483,Principal Data Scientist,330519,USD,330519,EX,PT,Norway,L,Norway,50,"Statistics, Azure, PyTorch, MLOps, SQL",Master,11,Consulting,2025-02-04,2025-03-03,544,5.8,Cloud AI Solutions
AI09484,Deep Learning Engineer,64196,JPY,7061560,EN,FL,Japan,S,Egypt,0,"Statistics, SQL, Data Visualization",Associate,0,Media,2025-03-23,2025-05-14,911,8,Machine Intelligence Group
AI09485,Data Analyst,112869,USD,112869,EX,FT,China,M,Latvia,50,"Scala, Python, NLP",PhD,19,Media,2025-04-28,2025-06-13,588,5.9,Quantum Computing Inc
AI09486,AI Software Engineer,64664,EUR,54964,EN,FL,Germany,M,Germany,100,"SQL, Hadoop, Kubernetes, PyTorch, AWS",Bachelor,0,Automotive,2024-11-30,2025-01-27,1161,7.8,Algorithmic Solutions
AI09487,AI Consultant,175674,JPY,19324140,SE,PT,Japan,L,Japan,0,"Hadoop, Java, PyTorch",Associate,7,Manufacturing,2024-01-31,2024-03-23,723,6.4,AI Innovations
AI09488,Data Analyst,95581,SGD,124255,MI,CT,Singapore,L,Hungary,0,"Git, Azure, Statistics, TensorFlow, Kubernetes",Associate,2,Manufacturing,2024-08-06,2024-09-03,1006,9.8,Advanced Robotics
AI09489,AI Software Engineer,158682,EUR,134880,SE,CT,Austria,L,Romania,50,"Data Visualization, Spark, Hadoop, MLOps, Scala",Associate,7,Telecommunications,2025-04-09,2025-05-22,2434,6.5,Advanced Robotics
AI09490,NLP Engineer,145879,SGD,189643,SE,PT,Singapore,M,Singapore,0,"Statistics, GCP, Azure",Associate,9,Energy,2024-06-29,2024-07-16,1866,6.5,Predictive Systems
AI09491,AI Specialist,196139,USD,196139,EX,CT,Israel,S,Denmark,50,"R, Mathematics, PyTorch, Kubernetes, Azure",PhD,11,Consulting,2024-11-13,2024-12-27,1979,9.4,AI Innovations
AI09492,Deep Learning Engineer,334470,USD,334470,EX,FL,Denmark,L,Denmark,100,"Git, Computer Vision, Deep Learning, Python, TensorFlow",PhD,13,Media,2025-01-26,2025-02-10,1594,7.8,Machine Intelligence Group
AI09493,Computer Vision Engineer,87626,USD,87626,MI,FT,Ireland,S,Ireland,100,"Java, Data Visualization, Hadoop, R",PhD,3,Technology,2024-12-15,2025-02-15,2127,6.5,Algorithmic Solutions
AI09494,Research Scientist,98110,USD,98110,EX,PT,China,S,China,0,"Azure, Python, Deep Learning",Associate,18,Healthcare,2024-06-23,2024-07-27,774,9.5,Predictive Systems
AI09495,AI Research Scientist,125951,CAD,157439,SE,PT,Canada,S,Brazil,100,"Linux, PyTorch, Kubernetes, Tableau, Git",Bachelor,9,Education,2024-05-31,2024-07-27,2495,7.2,DeepTech Ventures
AI09496,Data Analyst,86390,USD,86390,SE,FL,South Korea,M,Philippines,0,"Kubernetes, Mathematics, Scala, Docker",Bachelor,6,Healthcare,2024-06-06,2024-08-03,1154,7.5,Smart Analytics
AI09497,Data Engineer,28282,USD,28282,EN,FT,India,M,India,0,"R, Statistics, SQL, Azure",Associate,0,Technology,2025-04-05,2025-05-29,1646,5.6,Smart Analytics
AI09498,Data Scientist,145712,CHF,131141,MI,CT,Switzerland,M,South Africa,50,"Scala, Docker, NLP",Bachelor,2,Media,2024-11-01,2024-12-13,1336,6.5,Cognitive Computing
AI09499,Machine Learning Engineer,90645,EUR,77048,MI,CT,Germany,L,Germany,50,"Docker, SQL, GCP, TensorFlow",PhD,4,Healthcare,2025-02-08,2025-03-28,2137,8.3,Autonomous Tech
AI09500,Head of AI,82283,SGD,106968,EN,CT,Singapore,M,Singapore,0,"Spark, Hadoop, AWS, Data Visualization, Java",Associate,1,Gaming,2024-11-27,2024-12-20,1536,7.8,Algorithmic Solutions
AI09501,AI Architect,71045,USD,71045,EX,CT,India,M,India,100,"SQL, TensorFlow, MLOps, Docker, Python",Master,19,Manufacturing,2024-01-20,2024-03-20,717,5.9,Smart Analytics
AI09502,Data Scientist,62430,USD,62430,SE,CT,China,L,China,0,"Scala, Statistics, Python",Master,6,Technology,2024-10-23,2025-01-02,1617,9.3,Algorithmic Solutions
AI09503,Principal Data Scientist,106555,USD,106555,SE,FL,Finland,S,Finland,0,"R, Python, Hadoop",PhD,9,Finance,2024-04-07,2024-04-26,2418,7.8,DeepTech Ventures
AI09504,AI Software Engineer,71729,USD,71729,EN,PT,Finland,L,Finland,100,"SQL, Python, Azure",Master,0,Real Estate,2024-10-03,2024-11-30,1129,7.5,Autonomous Tech
AI09505,AI Architect,50504,EUR,42928,EN,FT,France,S,France,100,"TensorFlow, Statistics, MLOps, Tableau, Linux",Master,0,Telecommunications,2024-01-16,2024-03-05,808,9.4,Neural Networks Co
AI09506,Data Scientist,113850,AUD,153698,SE,CT,Australia,M,Australia,50,"SQL, Hadoop, Data Visualization",Master,9,Manufacturing,2024-11-18,2025-01-26,2066,9.5,TechCorp Inc
AI09507,NLP Engineer,315569,USD,315569,EX,PT,United States,L,United States,50,"Tableau, Scala, R, Statistics, TensorFlow",Associate,14,Technology,2024-04-22,2024-05-08,644,8,Future Systems
AI09508,Machine Learning Engineer,235397,GBP,176548,EX,FT,United Kingdom,L,Israel,0,"Java, SQL, Mathematics, Kubernetes",Master,15,Telecommunications,2025-02-05,2025-04-14,503,8.8,Cloud AI Solutions
AI09509,Machine Learning Engineer,126375,USD,126375,MI,FT,Denmark,L,Argentina,50,"Java, Kubernetes, TensorFlow, NLP",Master,4,Telecommunications,2024-03-02,2024-04-10,1297,9.7,DeepTech Ventures
AI09510,Research Scientist,64708,SGD,84120,EN,CT,Singapore,M,Switzerland,0,"Python, TensorFlow, Mathematics",Master,0,Education,2024-12-29,2025-03-06,2203,8.8,TechCorp Inc
AI09511,Research Scientist,128518,GBP,96389,SE,PT,United Kingdom,M,United Kingdom,100,"Hadoop, Data Visualization, Kubernetes, MLOps, AWS",Bachelor,7,Manufacturing,2024-10-15,2024-11-20,2401,7.7,Neural Networks Co
AI09512,Machine Learning Researcher,103052,USD,103052,SE,FL,South Korea,M,Vietnam,0,"Computer Vision, Spark, Tableau, Python",Associate,9,Telecommunications,2024-10-19,2024-12-15,1990,5.6,Future Systems
AI09513,Data Engineer,98700,EUR,83895,SE,FL,Netherlands,S,Finland,0,"Python, TensorFlow, Azure, Kubernetes",Master,8,Transportation,2024-01-29,2024-03-26,663,8.9,TechCorp Inc
AI09514,Principal Data Scientist,36797,USD,36797,MI,CT,India,L,Philippines,100,"AWS, Python, Kubernetes, Mathematics, Deep Learning",Bachelor,4,Energy,2024-11-23,2025-01-13,1780,8.4,Algorithmic Solutions
AI09515,Head of AI,171574,USD,171574,EX,PT,South Korea,S,South Korea,50,"NLP, Python, Spark, Linux, Java",Master,10,Finance,2024-04-17,2024-06-01,1404,8.9,DataVision Ltd
AI09516,Autonomous Systems Engineer,156283,JPY,17191130,SE,FT,Japan,M,Japan,50,"Data Visualization, R, PyTorch",Master,8,Real Estate,2024-11-29,2025-01-15,939,7.9,TechCorp Inc
AI09517,Robotics Engineer,66972,JPY,7366920,EN,FT,Japan,L,Argentina,50,"Scala, Git, Python, Mathematics, Azure",Associate,0,Consulting,2025-03-20,2025-04-27,769,8.7,Smart Analytics
AI09518,Computer Vision Engineer,122877,CHF,110589,MI,FT,Switzerland,M,Switzerland,50,"Kubernetes, MLOps, SQL, Java, PyTorch",PhD,2,Real Estate,2024-08-12,2024-10-19,1550,5.4,Neural Networks Co
AI09519,Data Analyst,245072,USD,245072,EX,FL,United States,L,United States,100,"Mathematics, R, Scala, Hadoop",Master,15,Technology,2024-12-27,2025-02-16,1935,7.8,Quantum Computing Inc
AI09520,Data Engineer,43038,USD,43038,MI,FT,China,S,China,100,"Spark, SQL, MLOps",PhD,2,Telecommunications,2024-04-08,2024-05-23,1670,8.3,Future Systems
AI09521,Autonomous Systems Engineer,111598,EUR,94858,MI,CT,France,L,France,0,"Computer Vision, Linux, SQL",Associate,4,Consulting,2025-02-18,2025-04-11,2363,8.2,Predictive Systems
AI09522,NLP Engineer,251849,JPY,27703390,EX,PT,Japan,L,Japan,0,"Scala, Docker, GCP",PhD,15,Transportation,2024-04-06,2024-05-17,2248,6.3,Digital Transformation LLC
AI09523,Data Analyst,110989,USD,110989,MI,CT,Norway,M,Hungary,0,"Mathematics, Azure, SQL",PhD,3,Government,2024-06-23,2024-08-23,1859,7.8,Autonomous Tech
AI09524,Data Engineer,127024,USD,127024,SE,CT,United States,S,Chile,0,"Java, MLOps, Spark",PhD,8,Gaming,2024-06-21,2024-08-02,1861,7.6,Quantum Computing Inc
AI09525,Research Scientist,332546,USD,332546,EX,FL,Denmark,L,Denmark,100,"MLOps, Azure, Tableau, Python, TensorFlow",Bachelor,14,Energy,2024-01-11,2024-03-04,1609,8.8,Future Systems
AI09526,Head of AI,133295,AUD,179948,SE,CT,Australia,M,Australia,0,"Python, AWS, NLP",Master,5,Consulting,2024-03-09,2024-05-05,2345,7.6,AI Innovations
AI09527,AI Research Scientist,86259,CAD,107824,MI,PT,Canada,L,Canada,50,"Tableau, Computer Vision, PyTorch",Associate,3,Education,2024-04-23,2024-06-08,1409,6.3,Predictive Systems
AI09528,Research Scientist,110503,USD,110503,MI,FL,Norway,M,Norway,0,"AWS, SQL, Tableau",Associate,3,Real Estate,2025-03-27,2025-04-11,1252,9,Algorithmic Solutions
AI09529,AI Architect,108797,EUR,92477,MI,CT,Netherlands,M,Netherlands,50,"AWS, Docker, Mathematics",Bachelor,4,Transportation,2024-08-13,2024-10-08,1802,8.4,Autonomous Tech
AI09530,Data Analyst,184018,USD,184018,EX,PT,South Korea,L,South Korea,0,"Statistics, Data Visualization, Azure, Linux",Master,17,Real Estate,2024-04-13,2024-05-21,1346,6.3,Digital Transformation LLC
AI09531,AI Software Engineer,147794,SGD,192132,SE,PT,Singapore,M,Singapore,100,"Python, TensorFlow, Kubernetes, Hadoop",Associate,6,Government,2024-08-27,2024-09-29,815,9.6,Future Systems
AI09532,Autonomous Systems Engineer,71774,JPY,7895140,MI,FL,Japan,S,Japan,50,"SQL, Git, Tableau",PhD,3,Manufacturing,2024-01-28,2024-03-05,1074,5.2,Cognitive Computing
AI09533,Data Scientist,219834,EUR,186859,EX,PT,Austria,M,Austria,0,"Linux, Statistics, MLOps",Master,18,Retail,2025-04-22,2025-05-12,1865,6.1,AI Innovations
AI09534,ML Ops Engineer,186565,USD,186565,EX,FL,South Korea,M,South Korea,100,"MLOps, Statistics, Python",PhD,17,Manufacturing,2024-07-10,2024-09-19,538,5.1,Digital Transformation LLC
AI09535,Data Analyst,27602,USD,27602,EN,FT,China,M,China,0,"R, Scala, SQL, PyTorch",Bachelor,1,Real Estate,2024-08-26,2024-09-10,885,6.1,Cognitive Computing
AI09536,Robotics Engineer,57129,USD,57129,EN,PT,Israel,S,Israel,50,"Spark, Python, SQL, Azure",PhD,1,Manufacturing,2025-03-20,2025-05-21,1666,8.3,Predictive Systems
AI09537,AI Consultant,22217,USD,22217,EN,FT,India,S,India,100,"SQL, GCP, Statistics, Mathematics, PyTorch",Master,0,Real Estate,2024-12-05,2025-01-06,1760,9.9,AI Innovations
AI09538,Head of AI,67864,USD,67864,EX,PT,China,S,Turkey,0,"Hadoop, Deep Learning, Docker, Mathematics, Scala",Associate,19,Retail,2024-04-21,2024-06-06,501,7.2,Autonomous Tech
AI09539,AI Research Scientist,84278,EUR,71636,EN,FT,Germany,L,Germany,50,"Git, Data Visualization, Scala, Azure, Statistics",PhD,0,Media,2024-08-12,2024-10-18,1838,9.5,Advanced Robotics
AI09540,Machine Learning Researcher,116369,USD,116369,SE,FL,South Korea,M,South Korea,0,"Docker, Linux, Spark, Mathematics, NLP",Associate,5,Technology,2024-11-02,2024-12-15,2197,7.7,Machine Intelligence Group
AI09541,AI Specialist,110779,USD,110779,SE,FT,Israel,M,Israel,0,"PyTorch, NLP, Java, R, Computer Vision",Associate,7,Government,2025-02-15,2025-04-23,1776,6.2,Neural Networks Co
AI09542,Data Scientist,285402,USD,285402,EX,FL,Denmark,S,Denmark,50,"TensorFlow, R, Docker, Mathematics, Data Visualization",Bachelor,11,Real Estate,2024-12-30,2025-01-13,1349,6,Quantum Computing Inc
AI09543,NLP Engineer,169619,USD,169619,SE,FT,Norway,M,Norway,100,"GCP, Linux, Docker, Python",PhD,9,Consulting,2024-03-19,2024-05-03,1063,9.2,Quantum Computing Inc
AI09544,Data Scientist,119460,USD,119460,EX,CT,South Korea,S,South Korea,50,"Scala, Kubernetes, Hadoop, Git, Computer Vision",Master,16,Government,2025-02-05,2025-03-06,1333,8.1,Quantum Computing Inc
AI09545,Data Engineer,141162,USD,141162,MI,CT,Denmark,M,Kenya,0,"MLOps, Python, TensorFlow, Kubernetes",PhD,2,Technology,2024-04-21,2024-06-06,947,8.8,Future Systems
AI09546,AI Specialist,125984,USD,125984,SE,PT,Israel,S,Israel,0,"Scala, Tableau, Mathematics, Azure",Associate,9,Gaming,2025-03-20,2025-05-22,1335,8,Future Systems
AI09547,Robotics Engineer,121116,EUR,102949,SE,FL,France,L,France,50,"GCP, Scala, MLOps",Bachelor,8,Media,2025-02-02,2025-03-16,2159,8.7,Cognitive Computing
AI09548,Robotics Engineer,116096,SGD,150925,MI,CT,Singapore,L,Malaysia,100,"Tableau, Python, Linux, Hadoop, TensorFlow",Associate,3,Energy,2024-03-28,2024-05-08,1044,5,Autonomous Tech
AI09549,AI Architect,120313,USD,120313,SE,PT,Ireland,M,Ireland,50,"Python, Docker, Data Visualization",PhD,6,Consulting,2024-06-23,2024-07-22,1587,8.8,TechCorp Inc
AI09550,AI Software Engineer,136464,USD,136464,SE,FT,Ireland,L,Ireland,100,"Tableau, Linux, TensorFlow",Master,9,Transportation,2024-10-11,2024-12-03,1255,9.4,Digital Transformation LLC
AI09551,AI Research Scientist,95934,USD,95934,MI,FT,Israel,M,Israel,50,"Python, Data Visualization, Java, Azure",Bachelor,2,Government,2024-12-20,2025-01-10,2205,9.7,Autonomous Tech
AI09552,AI Software Engineer,85570,CHF,77013,EN,FT,Switzerland,S,Switzerland,50,"Kubernetes, Computer Vision, Scala, Python",Master,0,Finance,2024-06-16,2024-07-11,2114,6.6,Autonomous Tech
AI09553,AI Research Scientist,61645,AUD,83221,EN,CT,Australia,L,Singapore,50,"Kubernetes, Python, Scala, Computer Vision, TensorFlow",Bachelor,1,Gaming,2024-11-06,2024-11-22,2038,5.6,Algorithmic Solutions
AI09554,NLP Engineer,83872,EUR,71291,MI,FL,Austria,S,Austria,100,"GCP, Scala, Deep Learning, SQL, Computer Vision",Associate,4,Consulting,2024-12-21,2025-01-07,1490,8.8,Quantum Computing Inc
AI09555,Computer Vision Engineer,102899,EUR,87464,MI,FL,Austria,L,Austria,50,"Spark, Scala, Deep Learning, Data Visualization, TensorFlow",PhD,3,Real Estate,2024-11-08,2024-11-30,2454,5.4,Algorithmic Solutions
AI09556,Data Engineer,71513,SGD,92967,EN,FL,Singapore,S,United Kingdom,100,"Scala, Linux, Computer Vision, Kubernetes, Git",Master,0,Manufacturing,2024-10-29,2024-12-10,1345,8.4,Predictive Systems
AI09557,Machine Learning Engineer,115012,USD,115012,SE,FT,South Korea,M,China,0,"Java, R, Kubernetes, Docker",Associate,9,Technology,2024-09-26,2024-11-16,984,5.2,Neural Networks Co
AI09558,Machine Learning Engineer,47215,CAD,59019,EN,PT,Canada,S,Canada,100,"Kubernetes, TensorFlow, Docker",Bachelor,0,Technology,2024-06-11,2024-08-20,1165,6.6,AI Innovations
AI09559,AI Specialist,118372,EUR,100616,SE,FL,France,L,Belgium,100,"Linux, Spark, AWS, Deep Learning",PhD,8,Energy,2025-04-08,2025-05-18,1304,5,Cloud AI Solutions
AI09560,Computer Vision Engineer,147836,AUD,199579,SE,CT,Australia,L,Australia,50,"Git, Kubernetes, SQL, GCP, Azure",Bachelor,8,Manufacturing,2024-04-16,2024-05-11,1611,5.6,DataVision Ltd
AI09561,Data Analyst,224535,EUR,190855,EX,FT,Germany,M,Germany,0,"Statistics, SQL, Azure, Python",Associate,15,Education,2025-02-06,2025-03-10,1882,6.8,Predictive Systems
AI09562,AI Software Engineer,138016,USD,138016,SE,CT,Denmark,M,Denmark,50,"Python, Scala, NLP, Git",Associate,8,Government,2024-08-27,2024-10-11,2108,9.4,Future Systems
AI09563,AI Consultant,93538,USD,93538,EN,PT,Norway,S,Norway,0,"Kubernetes, PyTorch, Statistics",PhD,0,Manufacturing,2024-10-26,2024-12-02,2026,9.3,TechCorp Inc
AI09564,Computer Vision Engineer,120674,USD,120674,SE,PT,United States,S,United States,50,"NLP, Docker, Git",PhD,9,Transportation,2024-10-26,2024-12-23,634,6.2,Autonomous Tech
AI09565,AI Architect,299206,CHF,269285,EX,CT,Switzerland,S,Chile,50,"PyTorch, Linux, MLOps, TensorFlow",PhD,11,Telecommunications,2025-04-22,2025-06-13,1150,8.1,Future Systems
AI09566,AI Specialist,128478,AUD,173445,SE,CT,Australia,L,Australia,50,"Python, TensorFlow, Azure",Master,6,Government,2024-04-17,2024-05-17,1949,7.9,Digital Transformation LLC
AI09567,Machine Learning Researcher,60265,AUD,81358,EN,PT,Australia,M,Australia,50,"Computer Vision, Java, MLOps",Master,1,Gaming,2024-03-16,2024-05-17,773,6.6,Autonomous Tech
AI09568,Computer Vision Engineer,279290,USD,279290,EX,PT,Denmark,S,Hungary,50,"Git, R, Scala, Docker, MLOps",Master,16,Government,2024-06-24,2024-07-23,1099,7.6,DataVision Ltd
AI09569,Computer Vision Engineer,110511,CAD,138139,SE,FT,Canada,L,Estonia,0,"Python, TensorFlow, Linux",Associate,9,Telecommunications,2025-01-08,2025-01-30,2403,9.4,Smart Analytics
AI09570,Data Analyst,108968,USD,108968,SE,CT,South Korea,S,South Korea,100,"PyTorch, Spark, Git, Kubernetes",Associate,8,Technology,2025-04-02,2025-04-22,1818,6.1,Machine Intelligence Group
AI09571,Data Engineer,81290,GBP,60968,MI,FT,United Kingdom,S,Switzerland,0,"Kubernetes, R, PyTorch",Bachelor,3,Consulting,2025-02-27,2025-04-14,1907,6.4,Predictive Systems
AI09572,Robotics Engineer,191881,CHF,172693,SE,FL,Switzerland,S,Switzerland,50,"Kubernetes, MLOps, Python, Spark",Bachelor,5,Transportation,2024-12-16,2025-01-19,1266,5.1,Predictive Systems
AI09573,Robotics Engineer,106589,CHF,95930,MI,FT,Switzerland,M,Switzerland,100,"Mathematics, AWS, Computer Vision, TensorFlow",Master,2,Manufacturing,2024-09-28,2024-10-21,1384,6.9,Cognitive Computing
AI09574,Machine Learning Engineer,97626,USD,97626,MI,PT,Ireland,L,Austria,100,"Scala, PyTorch, MLOps",Bachelor,3,Telecommunications,2024-10-04,2024-11-26,2239,8.1,Autonomous Tech
AI09575,AI Architect,141618,USD,141618,MI,FT,Denmark,L,Italy,0,"Data Visualization, Scala, Docker, Python, TensorFlow",Master,2,Government,2024-02-18,2024-04-10,1654,5.2,Digital Transformation LLC
AI09576,Autonomous Systems Engineer,95458,EUR,81139,MI,FL,Netherlands,L,Argentina,0,"Linux, SQL, Java",Bachelor,4,Education,2025-03-25,2025-04-22,2104,6.8,AI Innovations
AI09577,Robotics Engineer,105315,CHF,94784,MI,FL,Switzerland,S,Vietnam,100,"Azure, Python, Linux",PhD,3,Technology,2025-03-22,2025-04-23,507,6.3,DataVision Ltd
AI09578,AI Specialist,71116,EUR,60449,MI,PT,Austria,S,Austria,50,"Mathematics, TensorFlow, Python, Computer Vision, Azure",Master,3,Finance,2025-01-11,2025-03-22,2210,6.9,DeepTech Ventures
AI09579,Autonomous Systems Engineer,82679,EUR,70277,EN,FT,Netherlands,L,China,0,"Scala, NLP, GCP",Associate,0,Automotive,2024-03-14,2024-04-12,1625,8.7,Algorithmic Solutions
AI09580,Machine Learning Engineer,177922,EUR,151234,EX,FT,Germany,S,Germany,0,"Data Visualization, Git, TensorFlow",Associate,12,Healthcare,2024-12-05,2025-01-23,1334,9.3,DeepTech Ventures
AI09581,Data Scientist,31465,USD,31465,EN,FT,India,L,India,0,"Scala, Linux, SQL, PyTorch",Master,1,Transportation,2024-05-23,2024-06-11,1808,6.1,DeepTech Ventures
AI09582,AI Specialist,114364,USD,114364,EN,FL,Denmark,L,Denmark,0,"AWS, NLP, Tableau, Docker",Bachelor,1,Finance,2024-08-24,2024-10-02,582,7.7,DeepTech Ventures
AI09583,Data Scientist,206549,USD,206549,EX,FT,Israel,M,Israel,50,"Docker, Mathematics, MLOps",Associate,15,Gaming,2024-05-04,2024-06-07,2093,8,Neural Networks Co
AI09584,Computer Vision Engineer,112749,EUR,95837,SE,FL,Germany,M,Turkey,100,"Hadoop, Git, Computer Vision, R, Java",PhD,6,Education,2024-09-09,2024-11-10,2317,7.4,DataVision Ltd
AI09585,Machine Learning Researcher,97146,EUR,82574,MI,CT,France,M,France,50,"PyTorch, AWS, Hadoop, Azure, Deep Learning",PhD,2,Real Estate,2025-01-13,2025-01-27,1832,7.3,DeepTech Ventures
AI09586,Research Scientist,35698,USD,35698,SE,FL,India,S,India,0,"Linux, GCP, PyTorch, NLP, Scala",Associate,5,Media,2024-02-02,2024-04-10,2048,5.7,Future Systems
AI09587,AI Research Scientist,64209,USD,64209,EN,CT,Israel,M,Israel,100,"Tableau, GCP, Java",Master,1,Telecommunications,2024-07-22,2024-09-02,1711,6.1,Advanced Robotics
AI09588,Robotics Engineer,108749,USD,108749,EN,FT,United States,L,United States,100,"Mathematics, Python, TensorFlow, GCP",Bachelor,0,Manufacturing,2024-10-14,2024-11-09,1228,7.8,DeepTech Ventures
AI09589,AI Research Scientist,78664,USD,78664,MI,CT,Sweden,M,Australia,50,"TensorFlow, Python, GCP, Deep Learning, NLP",Associate,4,Finance,2024-11-26,2024-12-31,1225,9.1,Predictive Systems
AI09590,Autonomous Systems Engineer,72106,SGD,93738,MI,CT,Singapore,S,Singapore,0,"Data Visualization, Python, AWS, GCP, TensorFlow",Associate,4,Government,2024-01-04,2024-03-10,2323,9.6,TechCorp Inc
AI09591,Deep Learning Engineer,41945,USD,41945,MI,FL,China,S,China,0,"TensorFlow, Deep Learning, Data Visualization, Hadoop",PhD,2,Technology,2024-11-01,2025-01-07,2002,5.6,DataVision Ltd
AI09592,AI Consultant,135711,USD,135711,SE,FL,Sweden,S,Sweden,100,"Docker, Tableau, GCP, PyTorch, Statistics",Master,8,Government,2024-11-23,2024-12-07,2244,7.9,Advanced Robotics
AI09593,NLP Engineer,311228,USD,311228,EX,FL,United States,L,United States,50,"Python, Computer Vision, Linux, Spark, TensorFlow",Bachelor,17,Gaming,2024-05-19,2024-06-25,1679,5.7,Neural Networks Co
AI09594,Deep Learning Engineer,80311,USD,80311,EN,FL,Denmark,S,Denmark,50,"TensorFlow, Kubernetes, Git",Master,1,Telecommunications,2024-07-30,2024-09-14,663,6.3,Advanced Robotics
AI09595,Computer Vision Engineer,140434,USD,140434,EX,CT,Finland,M,Finland,100,"Azure, Python, Docker",Associate,17,Real Estate,2024-04-03,2024-05-17,1737,8.8,Autonomous Tech
AI09596,AI Architect,242982,USD,242982,EX,FT,Norway,S,Norway,100,"Spark, NLP, Python, TensorFlow",Associate,10,Retail,2024-03-31,2024-06-11,2335,6.4,Digital Transformation LLC
AI09597,Deep Learning Engineer,71755,USD,71755,EN,PT,Finland,L,Finland,100,"Tableau, PyTorch, Deep Learning, Git, TensorFlow",PhD,1,Retail,2024-08-04,2024-10-03,2271,8.7,DeepTech Ventures
